,email
1772,servicos@agrmondimbasto.edu.gov.pt
1773,eb1.vmondimbasto@escolas.min-edu.pt
1774,direcao@aebcruz.edu.gov.pt
1775,servicos@aebcruz.edu.gov.pt
1776,eb23s.baixobarroso@escolas.min-edu.pt
1777,eb1.cabrilmtr@escolas.min-edu.pt
1778,eb1.n1.salto@escolas.min-edu.pt
1779,direcao@aemurca.edu.gov.pt
1780,servicos@aemurca.edu.gov.pt
1781,ji.loureiro@escolas.min-edu.pt
1782,ji.galafura@escolas.min-edu.pt
1783,direcao@aejac.edu.gov.pt
1784,servicos@aejac.edu.gov.pt
1785,eb23.pesoregua@escolas.min-edu.pt
1786,eb1.cerva@escolas.min-edu.pt
1787,direcao@aerpena.edu.gov.pt
1788,servicos@aerpena.edu.gov.pt
1789,eb23.cerva@escolas.min-edu.pt
1790,eb1.smartinhoanta@escolas.min-edu.pt
1791,direcao@miguel-torga-sabrosa.edu.gov.pt
1792,servicos@miguel-torga-sabrosa.edu.gov.pt
1793,eb1.smartapenaguiao@escolas.min-edu.pt
1794,eb1.sjoaolobrigos@escolas.min-edu.pt
1795,direcao@aesmp.edu.gov.pt
1796,servicos@aesmp.edu.gov.pt
1797,eb1.fsmartapenaguiao@escolas.min-edu.pt
1798,eb1.assentocumeeira@escolas.min-edu.pt
1799,ji.veigalila@escolas.min-edu.pt
1800,ji.argeriz@escolas.min-edu.pt
1801,direcao@aevalpacos.edu.gov.pt
1802,servicos@aevalpacos.edu.gov.pt
1803,eb23.juliocarvalhal@escolas.min-edu.pt
1804,eb23.joseanjos@escolas.min-edu.pt
1805,eb1.vilarandelo@escolas.min-edu.pt
1806,eb23.lebucao@escolas.min-edu.pt
1807,ji.smartinhomateus@escolas.min-edu.pt
1808,ji.vmeastomecastelo@escolas.min-edu.pt
1809,eb1.torneiros@escolas.min-edu.pt
1810,direcao@ae-mm.edu.gov.pt
1811,servicos@ae-mm.edu.gov.pt
1812,eb1.n7.vreal@escolas.min-edu.pt
1813,eb23.jeronimoamaral@escolas.min-edu.pt
1814,eb1.n1.vseca@escolas.min-edu.pt
1815,direcao@aedcao.edu.gov.pt
1816,servicos@aedcao.edu.gov.pt
1817,eb1.vilarinhosamarda@escolas.min-edu.pt
1818,eb1.vmarim@escolas.min-edu.pt
1819,eb1.vendascima@escolas.min-edu.pt
1820,eb1.pradoborbela@escolas.min-edu.pt
1821,eb1.paradacunhos@escolas.min-edu.pt
1822,eb1.n2.mondroes@escolas.min-edu.pt
1823,eb1.lordeloreal@escolas.min-edu.pt
1824,ji.arvores@escolas.min-edu.pt
1825,eb1.arrabaes@escolas.min-edu.pt
1826,ebiji.barranha@escolas.min-edu.pt
1827,eb1ji.n4.lpalmeira@escolas.min-edu.pt
1828,direcao@aefernandopoliveira.edu.gov.pt
1829,servicos@aefernandopoliveira.edu.gov.pt
1830,eb1.corposanto@escolas.min-edu.pt
1831,eb1ji.amorosa@escolas.min-edu.pt
1832,eb1.stacruzbispo@escolas.min-edu.pt
1833,eb1.n2.lecapalmeira@escolas.min-edu.pt
1834,eb1.n4.matosinhos@escolas.min-edu.pt
1835,direcao@aematosinhos.edu.gov.pt
1836,servicos@aematosinhos.edu.gov.pt
1837,eb1.godinho@escolas.min-edu.pt
1838,eb1.n1.matosinhos@escolas.min-edu.pt
1839,eb1.gatoescustoias@escolas.min-edu.pt
1840,direcao@aeirmaospassos.edu.gov.pt
1841,dirpaulogaspar@aeip.pt
1842,servicos@aeirmaospassos.edu.gov.pt
1843,eb1.sendimmatosinhos@escolas.min-edu.pt
1844,eb1.spadraolegua@escolas.min-edu.pt
1845,eb1ji.lomba@escolas.min-edu.pt
1846,eb23.santiago@escolas.min-edu.pt
1847,direcao@aeoscarlopes.edu.gov.pt
1848,servicos@aeoscarlopes.edu.gov.pt
1849,eb1ji.n7.porto@escolas.min-edu.pt
1850,eb1ji.n9.porto@escolas.min-edu.pt
1851,eb1ji.n12.porto@escolas.min-edu.pt
1852,eb1ji.n13.porto@escolas.min-edu.pt
1853,eb1ji.n6.porto@escolas.min-edu.pt
1854,direcao@aecerco.edu.gov.pt
1855,servicos@aecerco.edu.gov.pt
1856,eb1ji.n10.porto@escolas.min-edu.pt
1857,direcao@aepcaminha.edu.gov.pt
1858,servicos@aepcaminha.edu.gov.pt
1859,eb1.n18.porto@escolas.min-edu.pt
1860,eb1ji.n20.porto@escolas.min-edu.pt
1861,eb1ji.n49.porto@escolas.min-edu.pt
1862,direcao@aedhenrique.edu.gov.pt
1863,servicos@aedhenrique.edu.gov.pt
1864,eb23.gteixeiraporto@escolas.min-edu.pt
1865,eb1.n38.porto@escolas.min-edu.pt
1866,eb23.irenelisboa@escolas.min-edu.pt
1867,direcao@aecmichaelis.edu.gov.pt
1868,servicos@aecmichaelis.edu.gov.pt
1869,eb1ji.n57.porto@escolas.min-edu.pt
1870,eb1.n31.porto@escolas.min-edu.pt
1871,direcao@aemanoeloliveira.edu.gov.pt
1872,servicos@aemanoeloliveira.edu.gov.pt
1873,eb1ji.n39.porto@escolas.min-edu.pt
1874,eb1.n36.porto@escolas.min-edu.pt
1875,eb1.n52.porto@escolas.min-edu.pt
1876,direcao@garciadeorta.edu.gov.pt
1877,servicos@garciadeorta.edu.gov.pt
1878,eb1ji.n32.porto@escolas.min-edu.pt
1879,eb23.ftorrinha@escolas.min-edu.pt
1880,eb1.n43.porto@escolas.min-edu.pt
1881,eb1.n33.porto@escolas.min-edu.pt
1882,direcao@leonardocoimbra.edu.gov.pt
1883,servicos@leonardocoimbra.edu.gov.pt
1884,eb1.n34.porto@escolas.min-edu.pt
1885,eb1ji.n46.porto@escolas.min-edu.pt
1886,direcao@aeasousa.edu.gov.pt
1887,servicos@aeasousa.edu.gov.pt
1888,eb1.n4.porto@escolas.min-edu.pt
1889,eb1.n5.porto@escolas.min-edu.pt
1890,eb1.n23.porto@escolas.min-edu.pt
1891,eb23.augustogil@escolas.min-edu.pt
1892,eb1ji.n22.porto@escolas.min-edu.pt
1893,direcao@aeanobre.edu.gov.pt
1894,servicos@aeanobre.edu.gov.pt
1895,eb23.nnasonicontumil@escolas.min-edu.pt
1896,eb12.sjoaodeus@escolas.min-edu.pt
1897,eb1.n15.porto@escolas.min-edu.pt
1898,eb23.areosa@escolas.min-edu.pt
1899,ji.aspovoavarzim@escolas.min-edu.pt
1900,direcao@aedfg.edu.gov.pt
1901,servicos@aedfg.edu.gov.pt
1902,eb1.n3.povoavarzim@escolas.min-edu.pt
1903,eb1.n2.povoavarzim@escolas.min-edu.pt
1904,eb1.n1.povoavarzim@escolas.min-edu.pt
1905,eb1.pedreiraargivai@escolas.min-edu.pt
1906,eb1.n6.povoavarzim@escolas.min-edu.pt
1907,eb1.n7.povoavarzim@escolas.min-edu.pt
1908,direcao@cegodomaio.edu.gov.pt
1909,servicos@cegodomaio.edu.gov.pt
1910,direcao@averomar.edu.gov.pt
1911,servicos@averomar.edu.gov.pt
1912,eb1.n3.codicheira@escolas.min-edu.pt
1913,eb1.n3.aldeianova@escolas.min-edu.pt
1914,eb1ji.teso@escolas.min-edu.pt
1915,eb1.n2.anovaaveromar@escolas.min-edu.pt
1916,eb1.n2.outeironavais@escolas.min-edu.pt
1917,eb1.n2.codicheira@escolas.min-edu.pt
1918,ji.sejaes@escolas.min-edu.pt
1919,eb1.n3.ssalvador@escolas.min-edu.pt
1920,eb1.igrejabeiriz@escolas.min-edu.pt
1921,eb1.cadilhe@escolas.min-edu.pt
1922,direcao@aecapv.edu.gov.pt
1923,servicos@aecapv.edu.gov.pt
1924,ji.laundos@escolas.min-edu.pt
1925,ji.cruzlugar@escolas.min-edu.pt
1926,direcao@aerates.edu.gov.pt
1927,servicos@aerates.edu.gov.pt
1928,eb1.quintabalasar@escolas.min-edu.pt
1929,eb1.n2.osrasaude@escolas.min-edu.pt
1930,eb1.n3.outeiro@escolas.min-edu.pt
1931,eb1.n2.ppovoavarzim@escolas.min-edu.pt
1932,eb1.fbalazar@escolas.min-edu.pt
1933,direcao@aeddinis-st.edu.gov.pt
1934,servicos@aeddinis-st.edu.gov.pt
1935,eb1.sjrefojosribaave@escolas.min-edu.pt
1936,eb1.paradacarreira@escolas.min-edu.pt
1937,eb1.costaguimarei@escolas.min-edu.pt
1938,eb1.cantimreguenga@escolas.min-edu.pt
1939,eb1.campinhos@escolas.min-edu.pt
1940,eb1.aagualonga@escolas.min-edu.pt
1941,eb23.agrela@escolas.min-edu.pt
1942,direcao@aesmartinho.edu.gov.pt
1943,servicos@aesmartinho.edu.gov.pt
1944,eb1.ribeiraroriz@escolas.min-edu.pt
1945,eb1.quelha@escolas.min-edu.pt
1946,eb1.ismamedenegrelos@escolas.min-edu.pt
1947,eb1.n2.presa@escolas.min-edu.pt
1948,eb1.cedoes@escolas.min-edu.pt
1949,direcao@aetrofa.edu.gov.pt
1950,servicos@aetrofa.edu.gov.pt
1951,eb1.n2.esprela@escolas.min-edu.pt
1952,eb1.bairros@escolas.min-edu.pt
1953,eb1.lsantiagobougado@escolas.min-edu.pt
1954,eb1.pbsaomartinho@escolas.min-edu.pt
1955,eb1.paranho@escolas.min-edu.pt
1956,eb23.pnsousamarques@escolas.min-edu.pt
1957,eb1ji.finzes@escolas.min-edu.pt
1958,eb1ji.n6.ermesinde@escolas.min-edu.pt
1959,eb1ji.n1.ermesinde@escolas.min-edu.pt
1960,eb1ji.n2.ermesinde@escolas.min-edu.pt
1961,eb1ji.n7.ermesinde@escolas.min-edu.pt
1962,direcao1ciclo@agrupamentoslourenco.org
1963,direcao@aeslourenco.edu.gov.pt
1964,servicos@aeslourenco.edu.gov.pt
1965,ji.susao@escolas.min-edu.pt
1966,eb1ji.novavalongo@escolas.min-edu.pt
1967,direcao@vallislongus.edu.gov.pt
1968,servicos@vallislongus.edu.gov.pt
1969,eb1ji.susao@escolas.min-edu.pt
1970,eb1ji.n2.valongo@escolas.min-edu.pt
1971,eb1ji.n4.valongo@escolas.min-edu.pt
1972,eb1ji.n3.valongo@escolas.min-edu.pt
1973,eb1ji.n1.igreja@escolas.min-edu.pt
1974,eb1.moirais@escolas.min-edu.pt
1975,eb1ji.outeirocampo@escolas.min-edu.pt
1976,eb1ji.n3.iretorta@escolas.min-edu.pt
1977,aecampo.secretaria@aecampo.pt
1978,direcao@aecampo.edu.gov.pt
1979,servicos@aecampo.edu.gov.pt
1980,eb1ji.n4.igreja@escolas.min-edu.pt
1981,eb1ji.n2.campelo@escolas.min-edu.pt
1982,direcao@aevalongo.edu.gov.pt
1983,servicos@aevalongo.edu.gov.pt
1984,eb23.sobrado@escolas.min-edu.pt
1985,eb1ji.n3.campelo@escolas.min-edu.pt
1986,eb1ji.balsa@escolas.min-edu.pt
1987,eb23.alfena@escolas.min-edu.pt
1988,direcao@aealfena.edu.gov.pt
1989,servicos@aealfena.edu.gov.pt
1990,eb1.alfena@escolas.min-edu.pt
1991,eb1ji.n3.ialfena@escolas.min-edu.pt
1992,eb1.cabedaalfena@escolas.min-edu.pt
1993,eb1ji.n2.igreja@escolas.min-edu.pt
1994,direcao@aeermesinde.edu.gov.pt
1995,servicos@aeermesinde.edu.gov.pt
1996,eb1ji.n4.ermesinde@escolas.min-edu.pt
1997,eb1ji.n5.ermesinde@escolas.min-edu.pt
1998,eb1ji.n3.ermesinde@escolas.min-edu.pt
1999,eb23.dafgermesinde@escolas.min-edu.pt
2000,ji.girassois@escolas.min-edu.pt
2001,direcao@aefreijoao.edu.gov.pt
2002,presidente.cap.miguelcubo@freijoao.net
2003,servicos@aefreijoao.edu.gov.pt
2004,eb1.caxinas@escolas.min-edu.pt
2005,eb1.n6.vconde@escolas.min-edu.pt
2006,eb1.realtougues@escolas.min-edu.pt
2007,direcao@aedas.edu.gov.pt
2008,servicos@aedas.edu.gov.pt
2009,eb1.n1.vconde@escolas.min-edu.pt
2010,eb23.juliosauldias@escolas.min-edu.pt
2011,eb1.casalmonte@escolas.min-edu.pt
2012,eb1.azurara@escolas.min-edu.pt
2013,eb1.areiaarvore@escolas.min-edu.pt
2014,ji.qtvale@escolas.min-edu.pt
2015,eb1ji.n2.maninho@escolas.min-edu.pt
2016,eb1.marmoiral@escolas.min-edu.pt
2017,eb1ji.n1.maninho@escolas.min-edu.pt
2018,direcao@aemadalena.edu.gov.pt
2019,direccao@aemadalena.pt
2020,secretaria@aemadalena.pt
2021,servicos@aemadalena.edu.gov.pt
2022,ji.gondesende@escolas.min-edu.pt
2023,direcao@aedm.edu.gov.pt
2024,servicos@aedm.edu.gov.pt
2025,eb1ji.usantosmoura@escolas.min-edu.pt
2026,eb1.n2.igrejasandim@escolas.min-edu.pt
2027,eb1.n1.igrejasandim@escolas.min-edu.pt
2028,eb23.olival@escolas.min-edu.pt
2029,eb1.seixoalvo@escolas.min-edu.pt
2030,eb1.smiguelolival@escolas.min-edu.pt
2031,eb1ji.sa@escolas.min-edu.pt
2032,eb1ji.portelinha@escolas.min-edu.pt
2033,eb1ji.n1.paincais@escolas.min-edu.pt
2034,eb1ji.n1.ilavadores@escolas.min-edu.pt
2035,eb1.hpaincaislever@escolas.min-edu.pt
2036,eb1.gestosasandim@escolas.min-edu.pt
2037,eb1ji.arnelas@escolas.min-edu.pt
2038,eb1ji.formigosa@escolas.min-edu.pt
2039,direcao@escultorfsa.edu.gov.pt
2040,servicos@escultorfsa.edu.gov.pt
2041,eb1.ooliveiradouro@escolas.min-edu.pt
2042,eb1ji.gervide@escolas.min-edu.pt
2043,direcao@aeasergio.edu.gov.pt
2044,servicos@aeasergio.edu.gov.pt
2045,eb1.marcovnovagaia@escolas.min-edu.pt
2046,eb23.stamarinha@escolas.min-edu.pt
2047,eb1.pedras@escolas.min-edu.pt
2048,eb1ji.n7.candal@escolas.min-edu.pt
2049,eb1.praiastamarinha@escolas.min-edu.pt
2050,eb1ji.n3.campolinho@escolas.min-edu.pt
2051,direcao@aevaladares.edu.gov.pt
2052,servicos@aevaladares.edu.gov.pt
2053,eb1.marinhavaladares@escolas.min-edu.pt
2054,eb1ji.lagos@escolas.min-edu.pt
2055,eb1ji.junqueira@escolas.min-edu.pt
2056,eb1.fgulpilhares@escolas.min-edu.pt
2057,eb1ji.capela@escolas.min-edu.pt
2058,eb1ji.cadavao@escolas.min-edu.pt
2059,ji.agrovaladares@escolas.min-edu.pt
2060,eb1.n2.campolinho@escolas.min-edu.pt
2061,eb1.n1.campolinho@escolas.min-edu.pt
2062,direcao@aecarvalhos.edu.gov.pt
2063,servicos@aecarvalhos.edu.gov.pt
2064,eb23.paluismoreira@escolas.min-edu.pt
2065,eb1ji.carvalhos@escolas.min-edu.pt
2066,eb1ji.sramonte@escolas.min-edu.pt
2067,eb1.mexedinho@escolas.min-edu.pt
2068,eb1.leirospedroso@escolas.min-edu.pt
2069,eb1ji.figueiredo@escolas.min-edu.pt
2070,eb1ji.alheiras@escolas.min-edu.pt
2071,ji.laborim@escolas.min-edu.pt
2072,direcao@agsoaresreis.edu.gov.pt
2073,servicos@agsoaresreis.edu.gov.pt
2074,eb1.n6.snalmeida@escolas.min-edu.pt
2075,eb1.cedro@escolas.min-edu.pt
2076,eb1.laborimcima@escolas.min-edu.pt
2077,eb1ji.n1.loureiro@escolas.min-edu.pt
2078,eb1ji.ribes@escolas.min-edu.pt
2079,eb1ji.n2.loureiro@escolas.min-edu.pt
2080,direcao@agrcanelas.edu.gov.pt
2081,servicos@agrcanelas.edu.gov.pt
2082,eb1ji.curro@escolas.min-edu.pt
2083,eb1ji.serpente@escolas.min-edu.pt
2084,eb1ji.monte@escolas.min-edu.pt
2085,eb1.psmegidecanelas@escolas.min-edu.pt
2086,eb1.laborimbaixo@escolas.min-edu.pt
2087,eb1ji.n3.loureiro@escolas.min-edu.pt
2088,eb1ji.n2.figueiracha@escolas.min-edu.pt
2089,eb1.lcanelas@escolas.min-edu.pt
2090,eb1ji.n2.serpente@escolas.min-edu.pt
2091,direcao@aevila-deste.edu.gov.pt
2092,servicos@aevila-deste.edu.gov.pt
2093,eb1ji.n2.balteiro@escolas.min-edu.pt
2094,eb1.bvilarandorinho@escolas.min-edu.pt
2095,eb1ji.n4.alumiara@escolas.min-edu.pt
2096,eb1ji.n3.alumiara@escolas.min-edu.pt
2097,eb1.lavadores@escolas.min-edu.pt
2098,eb1ji.chouzelas@escolas.min-edu.pt
2099,eb1ji.n2.afurada@escolas.min-edu.pt
2100,eb1ji.n1.afurada@escolas.min-edu.pt
2101,direcao@dpedro.edu.gov.pt
2102,servicos@dpedro.edu.gov.pt
2103,ji.canidelo@escolas.min-edu.pt
2104,eb1ji.n2.alumiara@escolas.min-edu.pt
2105,direcao@aecmatos.edu.gov.pt
2106,servicos@aecmatos.edu.gov.pt
2107,ji.cedro@escolas.min-edu.pt
2108,eb1ji.n8.coimbroes@escolas.min-edu.pt
2109,eb1ji.n11.coimbroes@escolas.min-edu.pt
2110,eb1.devesas@escolas.min-edu.pt
2111,eb1.cabomor@escolas.min-edu.pt
2112,eb1ji.bandeira@escolas.min-edu.pt
2113,ji.vformosopacosousa@escolas.min-edu.pt
2114,ji.montegrande@escolas.min-edu.pt
2115,ji.figueirapnf@escolas.min-edu.pt
2116,eb1.slpacosousa@escolas.min-edu.pt
2117,direcao@agpsousa.edu.gov.pt
2118,servicos@agpsousa.edu.gov.pt
2119,eb1.n1.mpacosousa@escolas.min-edu.pt
2120,eb1.n1.montecapela@escolas.min-edu.pt
2121,eb1.figueirapnf@escolas.min-edu.pt
2122,ji.acucanha@escolas.min-edu.pt
2123,eb1.n1.soutostamarta@escolas.min-edu.pt
2124,eb1.torrecima@escolas.min-edu.pt
2125,eb1.n1.imilhundos@escolas.min-edu.pt
2126,eb1.n1.ismrecesinhos@escolas.min-edu.pt
2127,eb1.n1.vinha@escolas.min-edu.pt
2128,direcao@aeagomes.edu.gov.pt
2129,servicos@aeagomes.edu.gov.pt
2130,direcao@aeja.edu.gov.pt
2131,servicos@aeja.edu.gov.pt
2132,eb1.torrepenafiel@escolas.min-edu.pt
2133,eb23.n2.penafiel@escolas.min-edu.pt
2134,eb1.n1.guilhufe@escolas.min-edu.pt
2135,eb1.n2.eiro@escolas.min-edu.pt
2136,eb1.cruzeirofalcao@escolas.min-edu.pt
2137,eb1.conventobustelo@escolas.min-edu.pt
2138,eb1.boavistasantiago@escolas.min-edu.pt
2139,ji.igrejaguilhufe@escolas.min-edu.pt
2140,eb1.n1.pontenovelas@escolas.min-edu.pt
2141,ji.igrejamarecos@escolas.min-edu.pt
2142,eb1.senhora@escolas.min-edu.pt
2143,direcao@aepenafielsudeste.edu.gov.pt
2144,servicos@aepenafielsudeste.edu.gov.pt
2145,eb1.lomar@escolas.min-edu.pt
2146,eb1.n2.devesa@escolas.min-edu.pt
2147,eb1.cans@escolas.min-edu.pt
2148,direcao@aepinheiro.edu.gov.pt
2149,servicos@aepinheiro.edu.gov.pt
2150,ji.prazo@escolas.min-edu.pt
2151,eb1.tojaisparedes@escolas.min-edu.pt
2152,ji.igrejacanelas@escolas.min-edu.pt
2153,eb1.calcada@escolas.min-edu.pt
2154,eb1ji.sabadim@escolas.min-edu.pt
2155,eb23.tavora@escolas.min-edu.pt
2156,eb1.eirapenedo@escolas.min-edu.pt
2157,ji.vfonche@escolas.min-edu.pt
2158,ji.sobreirogiela@escolas.min-edu.pt
2159,ji.assentopaco@escolas.min-edu.pt
2160,eb.arcosdevaldevez@escolas.min-edu.pt
2161,direcao@aev.edu.gov.pt
2162,servicos@aev.edu.gov.pt
2163,eb1.vescolaprimaria@escolas.min-edu.pt
2164,eb1.torrevilarmouros@escolas.min-edu.pt
2165,eb1.perafitalanhelas@escolas.min-edu.pt
2166,ji.vpraiaancora@escolas.min-edu.pt
2167,ji.moledocosta@escolas.min-edu.pt
2168,ji.ivpraiaancora@escolas.min-edu.pt
2169,direcao@aesp.edu.gov.pt
2170,servicos@aesp.edu.gov.pt
2171,esc.b12cvpraiaancora@escolas.min-edu.pt
2172,eb1.loucao@escolas.min-edu.pt
2173,eb1.lageancora@escolas.min-edu.pt
2174,eb1.dem@escolas.min-edu.pt
2175,eb1.cruzeiroseixas@escolas.min-edu.pt
2176,eb1.cruzeiromoledo@escolas.min-edu.pt
2177,eb1.caminha@escolas.min-edu.pt
2178,direcao@aemelgaco.edu.gov.pt
2179,servicos@aemelgaco.edu.gov.pt
2180,eb1ji.pomares@escolas.min-edu.pt
2181,eb.melgaco@escolas.min-edu.pt
2182,direcao@aeparedes-coura.edu.gov.pt
2183,servicos@aeparedes-coura.edu.gov.pt
2184,eb1.paredescoura@escolas.min-edu.pt
2185,direcao@aepb.edu.gov.pt
2186,servicos@aepb.edu.gov.pt
2187,eb23.diogobernardes@escolas.min-edu.pt
2188,direcao@aeponte-lima.edu.gov.pt
2189,servicos@aeponte-lima.edu.gov.pt
2190,eb.facha@escolas.min-edu.pt
2191,eb23.correlha@escolas.min-edu.pt
2192,ji.cepoes@escolas.min-edu.pt
2193,ji.canadelo@escolas.min-edu.pt
2194,ji.calvariocalheiros@escolas.min-edu.pt
2195,direcao@aearcozelo.edu.gov.pt
2196,servicos@aearcozelo.edu.gov.pt
2197,eb.refoiosdelima@escolas.min-edu.pt
2198,eb.arcozelo@escolas.min-edu.pt
2199,eb.trovela@escolas.min-edu.pt
2200,eb1.rrebordoessouto@escolas.min-edu.pt
2201,eb1.pontelima@escolas.min-edu.pt
2202,eb1.igrejaribeira@escolas.min-edu.pt
2203,eb.gandra@escolas.min-edu.pt
2204,eb1ji.feitosa@escolas.min-edu.pt
2205,direcao@aeafeijo.edu.gov.pt
2206,servicos@aeafeijo.edu.gov.pt
2207,ji.igrejasandiaes@escolas.min-edu.pt
2208,eb1.sroquepoiares@escolas.min-edu.pt
2209,eb1.pvitorinopiaes@escolas.min-edu.pt
2210,direcao@aefreixo.edu.gov.pt
2211,servicos@aefreixo.edu.gov.pt
2212,direcao@aebarroselas.edu.gov.pt
2213,servicos@aebarroselas.edu.gov.pt
2214,eb1.vpunhe@escolas.min-edu.pt
2215,eb.mujaes@escolas.min-edu.pt
2216,eb1.ccarvoeiro@escolas.min-edu.pt
2217,eb1.barroselas@escolas.min-edu.pt
2218,eb1.n2.darque@escolas.min-edu.pt
2219,direcao@monteola.edu.gov.pt
2220,servicos@monteola.edu.gov.pt
2221,eb1.vnovaanha@escolas.min-edu.pt
2222,eb1.subportela@escolas.min-edu.pt
2223,eb1.n1.darque@escolas.min-edu.pt
2224,eb1.santananeiva@escolas.min-edu.pt
2225,eb1.montemazarefes@escolas.min-edu.pt
2226,eb1.igrejaalvaraes@escolas.min-edu.pt
2227,eb23.carteadomena@escolas.min-edu.pt
2228,eb1.chafe@escolas.min-edu.pt
2229,eb1.calvariovfranca@escolas.min-edu.pt
2230,eb1.n3.darque@escolas.min-edu.pt
2231,ebi.casteloneiva@escolas.min-edu.pt
2232,eb1.pinhaoescola@escolas.min-edu.pt
2233,direcao@aealijo.edu.gov.pt
2234,servicos@aealijo.edu.gov.pt
2235,eb23.pinhao@escolas.min-edu.pt
2236,eb1.vilarmacada@escolas.min-edu.pt
2237,eb1.sanfinsdouro@escolas.min-edu.pt
2238,eb1.pegarinhos@escolas.min-edu.pt
2239,eb1.n2.favaios@escolas.min-edu.pt
2240,ji.beca@escolas.min-edu.pt
2241,direcao@aegmonteiro.edu.gov.pt
2242,servicos@aegmonteiro.edu.gov.pt
2243,eb1.boticas@escolas.min-edu.pt
2244,eb1.mairos@escolas.min-edu.pt
2245,eb1.bustelochv@escolas.min-edu.pt
2246,direcao@ajuliomartins.edu.gov.pt
2247,servicos@ajuliomartins.edu.gov.pt
2248,eb23.nadirafonso@escolas.min-edu.pt
2249,eb1.vverderaia@escolas.min-edu.pt
2250,eb1.stestevaoprado@escolas.min-edu.pt
2251,ji.outeirojusao@escolas.min-edu.pt
2252,ji.casasnovas@escolas.min-edu.pt
2253,agrupamento@aeag.pt
2254,direcao@aeag.edu.gov.pt
2255,servicos@aeag.edu.gov.pt
2256,eb1.n3.chaves@escolas.min-edu.pt
2257,eb1.n1.vilarnantes@escolas.min-edu.pt
2258,eb1.n1.chaves@escolas.min-edu.pt
2259,eb23.n2.dfgcarneiro@escolas.min-edu.pt
2260,direcao@aesmporto.edu.gov.pt
2261,servicos@aesmporto.edu.gov.pt
2262,eb1.alfeizerao@escolas.min-edu.pt
2263,eb1.cela@escolas.min-edu.pt
2264,eb1.smartinhoporto@escolas.min-edu.pt
2265,direcao@aeamadora-oeste.edu.gov.pt
2266,servicos@aeamadora-oeste.edu.gov.pt
2267,eb1.raquelgameiro@escolas.min-edu.pt
2268,eb23.dfmanuelmelo@escolas.min-edu.pt
2269,eb1.n1.venteira@escolas.min-edu.pt
2270,eb1.n3.mina@escolas.min-edu.pt
2271,ji.n2.brandoa@escolas.min-edu.pt
2272,direcao@aefnamora.edu.gov.pt
2273,servicos@aefnamora.edu.gov.pt
2274,eb1ji.n2.brandoa@escolas.min-edu.pt
2275,eb1.sacaduracabral@escolas.min-edu.pt
2276,eb23.smbandresen@escolas.min-edu.pt
2277,eb1.n2.barcarena@escolas.min-edu.pt
2278,eb1.murganhal@escolas.min-edu.pt
2279,eb1.n1.caxias@escolas.min-edu.pt
2280,direcao@saobruno.edu.gov.pt
2281,servicos@saobruno.edu.gov.pt
2282,eb1.n2.carnaxide@escolas.min-edu.pt
2283,direcao@aecarnaxide.edu.gov.pt
2284,servicos@aecarnaxide.edu.gov.pt
2285,eb1.valejas@escolas.min-edu.pt
2286,eb1.sylviaphilips@escolas.min-edu.pt
2287,eb23.vieirasilva@escolas.min-edu.pt
2288,ji.gradil@escolas.min-edu.pt
2289,eb1ji.azueira@escolas.min-edu.pt
2290,direcao@aealucena.edu.gov.pt
2291,geral@aealucena.pt
2292,servicos@aealucena.edu.gov.pt
2293,eb1.malveira@escolas.min-edu.pt
2294,eb1.n1.enxarabispo@escolas.min-edu.pt
2295,ji.quintal@escolas.min-edu.pt
2296,ji.mafra@escolas.min-edu.pt
2297,ji.barreiralva@escolas.min-edu.pt
2298,eb1ji.igrejanova@escolas.min-edu.pt
2299,eb.n2.mafra@escolas.min-edu.pt
2300,eb1.sobralabelheira@escolas.min-edu.pt
2301,direcao@aemafra.edu.gov.pt
2302,servicos@aemafra.edu.gov.pt
2303,eb1.heliacorreia@escolas.min-edu.pt
2304,ji.sarge@escolas.min-edu.pt
2305,ji.cmtorgaurbnova@escolas.min-edu.pt
2306,eb1.n2.torresvedras@escolas.min-edu.pt
2307,eb23.pfsoares@escolas.min-edu.pt
2308,eb1.turcifal@escolas.min-edu.pt
2309,eb1.sarge@escolas.min-edu.pt
2310,direcao@madeiratorres.edu.gov.pt
2311,servicos@madeiratorres.edu.gov.pt
2312,direcao@aemem-martins.edu.gov.pt
2313,servicos@aemem-martins.edu.gov.pt
2314,eb23.malbertameneres@escolas.min-edu.pt
2315,eb1.n3.rinchoa@escolas.min-edu.pt
2316,eb1.n2.memmartins@escolas.min-edu.pt
2317,eb1.n2.vverde@escolas.min-edu.pt
2318,direcao@adcarlosi.edu.gov.pt
2319,servicos@adcarlosi.edu.gov.pt
2320,eb1.varzeasintra@escolas.min-edu.pt
2321,eb1.lourel@escolas.min-edu.pt
2322,eb1.n1.albarraque@escolas.min-edu.pt
2323,eb1.n3.albarraque@escolas.min-edu.pt
2324,eb1.n2.linho@escolas.min-edu.pt
2325,direcao@aealfredodasilva.edu.gov.pt
2326,servicos@aealfredodasilva.edu.gov.pt
2327,eb1.cabrafiga@escolas.min-edu.pt
2328,eb1.n2.albarraque@escolas.min-edu.pt
2329,eb1.assppenaferrim@escolas.min-edu.pt
2330,eb1.gagocoutinho@escolas.min-edu.pt
2331,eb23.roquegameiro@escolas.min-edu.pt
2332,ji.alcoitao@escolas.min-edu.pt
